timestamp,close,sod,sod_1,sod_2
2019-01-31T00:00+01:00[Europe/Amsterdam],151.240,91.1405,91.7533,90.015
2019-02-01T00:00+01:00[Europe/Amsterdam],152.960,95.193,93.2453,91.8997
2019-02-04T00:00+01:00[Europe/Amsterdam],155.400,97.7475,94.694,93.231
2019-02-05T00:00+01:00[Europe/Amsterdam],155.900,98.8515,97.2643,95.0677
2019-02-06T00:00+01:00[Europe/Amsterdam],158.300,99.5555,98.7183,96.892
2019-02-07T00:00+01:00[Europe/Amsterdam],160,94.2905,97.566,97.8497
2019-02-08T00:00+01:00[Europe/Amsterdam],156.660,88.6485,94.165,96.8163
2019-02-11T00:00+01:00[Europe/Amsterdam],158.160,91.1825,91.374,94.3683
2019-02-12T00:00+01:00[Europe/Amsterdam],159.200,92.939,90.9233,92.154
2019-02-13T00:00+01:00[Europe/Amsterdam],160.320,94.831,92.9843,91.7603
2019-02-14T00:00+01:00[Europe/Amsterdam],161.580,96.9595,94.910,92.9393
2019-02-15T00:00+01:00[Europe/Amsterdam],161.360,96.588,96.1263,94.6733
2019-02-18T00:00+01:00[Europe/Amsterdam],161.780,97.2975,96.9487,95.995
2019-02-19T00:00+01:00[Europe/Amsterdam],159.860,94.054,95.980,96.3517
2019-02-20T00:00+01:00[Europe/Amsterdam],159.800,93.9525,95.1017,96.0103
2019-02-21T00:00+01:00[Europe/Amsterdam],159.640,93.6825,93.8967,94.993
2019-02-22T00:00+01:00[Europe/Amsterdam],161.5,96.8245,94.820,94.606
2019-02-25T00:00+01:00[Europe/Amsterdam],163.680,99.569,96.692,95.1363
2019-02-26T00:00+01:00[Europe/Amsterdam],162.940,97.461,97.9517,96.488
2019-02-27T00:00+01:00[Europe/Amsterdam],160.180,92.969,96.6663,97.1033
2019-02-28T00:00+01:00[Europe/Amsterdam],157.060,87.8905,92.7737,95.7973
2019-03-01T00:00+01:00[Europe/Amsterdam],161.120,94.4985,91.7863,93.742
2019-03-04T00:00+01:00[Europe/Amsterdam],161.620,95.3125,92.5673,92.3757
2019-03-05T00:00+01:00[Europe/Amsterdam],162.400,96.582,95.4643,93.2727
2019-03-06T00:00+01:00[Europe/Amsterdam],160.680,93.7825,95.226,94.4193
2019-03-07T00:00+01:00[Europe/Amsterdam],158.360,89.9675,93.4443,94.7113
2019-03-08T00:00+01:00[Europe/Amsterdam],155.220,84.8365,89.529,92.733
2019-03-11T00:00+01:00[Europe/Amsterdam],157.920,89.2485,88.0177,90.3303
2019-03-12T00:00+01:00[Europe/Amsterdam],160.240,93.039,89.0413,88.8627
2019-03-13T00:00+01:00[Europe/Amsterdam],160.980,94.2485,92.179,89.746
2019-03-14T00:00+01:00[Europe/Amsterdam],160.640,93.5965,93.6283,91.616
2019-03-15T00:00+01:00[Europe/Amsterdam],162.520,96.3575,94.7343,93.5137
2019-03-18T00:00+01:00[Europe/Amsterdam],167.020,95.4605,95.1383,94.5003
2019-03-19T00:00+01:00[Europe/Amsterdam],167.300,95.9015,95.9067,95.260
2019-03-20T00:00+01:00[Europe/Amsterdam],166.180,94.136,95.166,95.4037
2019-03-21T00:00+01:00[Europe/Amsterdam],165.800,93.537,94.525,95.1993
2019-03-22T00:00+01:00[Europe/Amsterdam],166.720,94.1525,93.942,94.5443
2019-03-25T00:00+01:00[Europe/Amsterdam],163.160,88.645,92.1117,93.5263
2019-03-26T00:00+01:00[Europe/Amsterdam],163.680,89.4495,90.7493,92.2677
2019-03-27T00:00+01:00[Europe/Amsterdam],162.860,88.1805,88.7587,90.540
2019-03-28T00:00+01:00[Europe/Amsterdam],162.520,85.5435,87.7247,89.0777
2019-03-29T00:00+01:00[Europe/Amsterdam],164.040,88.297,87.3403,87.941
2019-04-01T00:00+02:00[Europe/Amsterdam],168.520,96.413,90.0847,88.3833
2019-04-02T00:00+02:00[Europe/Amsterdam],170.920,99.5155,94.742,90.7223
2019-04-03T00:00+02:00[Europe/Amsterdam],174.380,99.803,98.5773,94.468
2019-04-04T00:00+02:00[Europe/Amsterdam],175,98.668,99.329,97.5493
2019-04-05T00:00+02:00[Europe/Amsterdam],176.880,99.791,99.4207,99.109
2019-04-08T00:00+02:00[Europe/Amsterdam],178.720,99.460,99.3063,99.352
2019-04-09T00:00+02:00[Europe/Amsterdam],175.400,92.671,97.3073,98.678
2019-04-10T00:00+02:00[Europe/Amsterdam],177.100,95.306,95.8123,97.4753
2019-04-11T00:00+02:00[Europe/Amsterdam],173.740,88.159,92.0453,95.055
2019-04-12T00:00+02:00[Europe/Amsterdam],175.300,90.985,91.4833,93.1137
2019-04-15T00:00+02:00[Europe/Amsterdam],176.340,92.721,90.6217,91.3837
2019-04-16T00:00+02:00[Europe/Amsterdam],175.700,91.199,91.635,91.2467
2019-04-17T00:00+02:00[Europe/Amsterdam],178.240,92.0405,91.987,91.4147
2019-04-18T00:00+02:00[Europe/Amsterdam],178,91.5325,91.591,91.7377
2019-04-23T00:00+02:00[Europe/Amsterdam],181.480,98.858,94.1437,92.574
2019-04-24T00:00+02:00[Europe/Amsterdam],182.160,99.583,96.658,94.131
2019-04-25T00:00+02:00[Europe/Amsterdam],183.120,95.781,98.074,96.292
2019-04-26T00:00+02:00[Europe/Amsterdam],181.900,93.5235,96.296,97.0093
2019-04-29T00:00+02:00[Europe/Amsterdam],183.540,96.558,95.2877,96.5527
2019-04-30T00:00+02:00[Europe/Amsterdam],183.760,96.965,95.6823,95.7553
2019-05-02T00:00+02:00[Europe/Amsterdam],183.580,96.632,96.7183,95.896
2019-05-03T00:00+02:00[Europe/Amsterdam],184.300,97.9645,97.1873,96.5293
2019-05-06T00:00+02:00[Europe/Amsterdam],179.060,88.268,94.2883,96.0647
2019-05-07T00:00+02:00[Europe/Amsterdam],178.480,87.1945,91.1427,94.2063
2019-05-08T00:00+02:00[Europe/Amsterdam],178.060,86.4175,87.2937,90.9083
2019-05-09T00:00+02:00[Europe/Amsterdam],173.480,77.9425,83.8517,87.4293
2019-05-10T00:00+02:00[Europe/Amsterdam],174.400,79.6445,81.335,84.160
2019-05-13T00:00+02:00[Europe/Amsterdam],170.360,72.169,76.5853,80.5907
2019-05-14T00:00+02:00[Europe/Amsterdam],171.280,73.871,75.2283,77.716
2019-05-15T00:00+02:00[Europe/Amsterdam],174,78.9045,74.9817,75.5987
2019-05-16T00:00+02:00[Europe/Amsterdam],176.940,84.345,79.0403,76.4167
2019-05-17T00:00+02:00[Europe/Amsterdam],180.060,90.1185,84.4563,79.4927
2019-05-20T00:00+02:00[Europe/Amsterdam],170.660,72.724,82.396,81.9643
2019-05-21T00:00+02:00[Europe/Amsterdam],172.080,75.3515,79.3983,82.0833
2019-05-22T00:00+02:00[Europe/Amsterdam],170.340,68.599,72.225,78.0063
2019-05-23T00:00+02:00[Europe/Amsterdam],168,62.174,68.7083,73.4437
2019-05-24T00:00+02:00[Europe/Amsterdam],169.660,65.4825,65.4187,68.784
2019-05-27T00:00+02:00[Europe/Amsterdam],171.340,68.5035,65.387,66.5047
2019-05-28T00:00+02:00[Europe/Amsterdam],170.860,64.777,66.2543,65.6867
2019-05-29T00:00+02:00[Europe/Amsterdam],168.380,58.7695,64.017,65.2193
2019-05-30T00:00+02:00[Europe/Amsterdam],169.040,60.368,61.305,63.8587
2019-05-31T00:00+02:00[Europe/Amsterdam],168,57.849,58.9957,61.4393
2019-06-03T00:00+02:00[Europe/Amsterdam],166.340,53.8275,57.3483,59.2163
2019-06-04T00:00+02:00[Europe/Amsterdam],165.040,50.6785,54.1187,56.821
2019-06-05T00:00+02:00[Europe/Amsterdam],167.820,57.413,53.973,55.1467
2019-06-06T00:00+02:00[Europe/Amsterdam],168.280,58.527,55.5397,54.544
2019-06-07T00:00+02:00[Europe/Amsterdam],170.700,64.3895,60.110,56.541
2019-06-10T00:00+02:00[Europe/Amsterdam],172.960,69.8645,64.2607,59.9703
2019-06-11T00:00+02:00[Europe/Amsterdam],176.080,74.3955,69.550,64.6403
2019-06-12T00:00+02:00[Europe/Amsterdam],174.420,66.3605,70.207,68.006
2019-06-13T00:00+02:00[Europe/Amsterdam],172.960,61.8875,67.548,69.1017
2019-06-14T00:00+02:00[Europe/Amsterdam],167.860,46.2623,58.170,65.3083
2019-06-17T00:00+02:00[Europe/Amsterdam],170.380,53.983,54.0443,59.9207
2019-06-18T00:00+02:00[Europe/Amsterdam],166.320,41.5441,47.263,53.159
2019-06-19T00:00+02:00[Europe/Amsterdam],174.160,65.564,53.697,51.668
2019-06-20T00:00+02:00[Europe/Amsterdam],176.380,72.365,59.8243,53.5947
2019-06-21T00:00+02:00[Europe/Amsterdam],176.820,73.7135,70.5477,61.3563
2019-06-24T00:00+02:00[Europe/Amsterdam],177.480,75.7355,73.9383,68.1033
2019-06-25T00:00+02:00[Europe/Amsterdam],177.120,74.6325,74.694,73.060
2019-06-26T00:00+02:00[Europe/Amsterdam],176.820,73.7135,74.694,74.442
2019-06-27T00:00+02:00[Europe/Amsterdam],178.600,79.1665,75.8377,75.0753
2019-06-28T00:00+02:00[Europe/Amsterdam],179.560,82.108,78.3293,76.287
2019-07-01T00:00+02:00[Europe/Amsterdam],188.660,98.901,86.7253,80.2973
2019-07-02T00:00+02:00[Europe/Amsterdam],189.080,97.4835,92.831,85.962
2019-07-03T00:00+02:00[Europe/Amsterdam],188.860,96.961,97.782,92.446
2019-07-04T00:00+02:00[Europe/Amsterdam],188.900,96.5695,97.005,95.8727
2019-07-05T00:00+02:00[Europe/Amsterdam],184.720,86.748,93.4263,96.071
2019-07-08T00:00+02:00[Europe/Amsterdam],184.200,85.5265,89.615,93.3487
2019-07-09T00:00+02:00[Europe/Amsterdam],182.740,82.096,84.7903,89.277
2019-07-10T00:00+02:00[Europe/Amsterdam],183.360,83.5525,83.7253,86.0433
2019-07-11T00:00+02:00[Europe/Amsterdam],184.300,85.7615,83.8037,84.1067
2019-07-12T00:00+02:00[Europe/Amsterdam],184.240,85.6205,84.9783,84.169
2019-07-15T00:00+02:00[Europe/Amsterdam],183.460,83.7875,85.0567,84.613
2019-07-16T00:00+02:00[Europe/Amsterdam],182.140,80.686,83.3647,84.4667
2019-07-17T00:00+02:00[Europe/Amsterdam],185,87.406,83.960,84.127
2019-07-18T00:00+02:00[Europe/Amsterdam],193.160,99.793,89.295,85.540
2019-07-19T00:00+02:00[Europe/Amsterdam],198.440,94.593,93.9307,89.062
2019-07-22T00:00+02:00[Europe/Amsterdam],198.660,94.927,96.4377,93.2213
2019-07-23T00:00+02:00[Europe/Amsterdam],204.150,99.646,96.3887,95.5857
2019-07-24T00:00+02:00[Europe/Amsterdam],205.550,98.7305,97.768,96.8647
2019-07-25T00:00+02:00[Europe/Amsterdam],206,95.223,97.8667,97.3413
2019-07-26T00:00+02:00[Europe/Amsterdam],207.200,96.693,96.8823,97.5057
2019-07-29T00:00+02:00[Europe/Amsterdam],206.050,95.284,95.7333,96.8273
2019-07-30T00:00+02:00[Europe/Amsterdam],203.550,92.222,94.733,95.783
2019-07-31T00:00+02:00[Europe/Amsterdam],202.800,91.3035,92.9367,94.4677
2019-08-01T00:00+02:00[Europe/Amsterdam],200,87.8735,90.4667,92.7123
2019-08-02T00:00+02:00[Europe/Amsterdam],196.540,83.6355,87.6043,90.3357
2019-08-05T00:00+02:00[Europe/Amsterdam],190.460,76.188,82.5657,86.879
2019-08-06T00:00+02:00[Europe/Amsterdam],190.020,75.649,78.491,82.887
2019-08-07T00:00+02:00[Europe/Amsterdam],189.080,74.498,75.445,78.834
2019-08-08T00:00+02:00[Europe/Amsterdam],192.860,79.128,76.425,76.787
2019-08-09T00:00+02:00[Europe/Amsterdam],190.280,75.9675,76.5313,76.1337
2019-08-12T00:00+02:00[Europe/Amsterdam],190.920,76.7515,77.2827,76.7463
2019-08-13T00:00+02:00[Europe/Amsterdam],188.340,72.472,75.0637,76.2927
2019-08-14T00:00+02:00[Europe/Amsterdam],185.660,68.454,72.5593,74.9683
2019-08-15T00:00+02:00[Europe/Amsterdam],185,67.0985,69.3417,72.3217
2019-08-16T00:00+02:00[Europe/Amsterdam],188.740,72.040,69.1977,70.3663
2019-08-19T00:00+02:00[Europe/Amsterdam],193.180,77.907,72.3487,70.296
2019-08-20T00:00+02:00[Europe/Amsterdam],193.240,77.9865,75.978,72.508
2019-08-21T00:00+02:00[Europe/Amsterdam],193.820,78.7525,78.2157,75.5143
2019-08-22T00:00+02:00[Europe/Amsterdam],192.820,77.4315,78.057,77.417
2019-08-23T00:00+02:00[Europe/Amsterdam],190.160,73.694,76.626,77.633
2019-08-26T00:00+02:00[Europe/Amsterdam],188.900,70.4225,73.8497,76.1777
2019-08-27T00:00+02:00[Europe/Amsterdam],190.700,72.093,72.070,74.182
2019-08-28T00:00+02:00[Europe/Amsterdam],191.080,69.606,70.7073,72.209
2019-08-29T00:00+02:00[Europe/Amsterdam],193.980,74.2895,71.9963,71.591
2019-08-30T00:00+02:00[Europe/Amsterdam],200.450,84.619,76.1717,72.9587
2019-09-02T00:00+02:00[Europe/Amsterdam],200.050,83.968,80.959,76.3757
2019-09-03T00:00+02:00[Europe/Amsterdam],199.300,81.973,83.520,80.217
2019-09-04T00:00+02:00[Europe/Amsterdam],202.800,87.5875,84.5097,82.9963
2019-09-05T00:00+02:00[Europe/Amsterdam],207.650,95.616,88.3923,85.474
2019-09-06T00:00+02:00[Europe/Amsterdam],214.150,99.832,94.3453,89.0823
